cat,min_r_ab,epsA0,epsAf,dEpsA,epsB0,epsBf,dEpsB,aA0,aAf,eA0,eAf,aB0,aBf,eB0,eBf,A_bef,A_aft,B_bef,B_aft,e_drift_scan,m_B,v_inf,b_impact,incoming_angle,A_phase,score
ejection,0.06116857262895911,-0.5425556140067804,0.9376831228315693,1.4802387368383498,0.14764197826033768,0.13475972122499438,-0.012882257035343292,0.9224860771484803,-0.5337624063112224,0.11409324268132154,3.3152339028410456,-3.826824908859818,-4.19264743844845,1.024439131041459,1.0221845759740207,True,False,False,False,1.9241794865548104e-09,0.13,0.45,-0.6,0.8,4.5,6.256420894476445
no_encounter,0.7353688545997793,-0.49617587500000004,-0.9098821982593458,-0.41370632325934575,0.14804472247825565,0.15167935471989458,0.00363463224163893,1.0087149037627028,0.5500712080723018,0.08745427376635061,0.6194316487148597,-3.81641432765687,-3.724963104196892,1.0246657538094524,1.0198092988359286,True,True,False,False,4.116560341415246e-09,0.13,0.45,0.6,0.0,0.0,-1.0
perturbation,0.12158755952276698,-0.4088591490025223,-0.7788597296893405,-0.3700005806868182,0.14880294810168718,0.15087492643508144,0.0020719783333942587,1.2241379487802835,0.6426060828689033,0.18318385851260094,0.8097119623063656,-3.7969677832854294,-3.7448236983439958,1.0240741483366314,1.0213619691746136,True,True,False,False,4.624773536998569e-09,0.13,0.45,0.6,0.0,1.5,0.26918361001299573
no_encounter,0.4783204975429547,-0.4838227932883057,0.3344363745038841,0.8182591677921898,0.14815199199592424,0.14119762812122008,-0.006954363874704161,1.0344696590219478,-1.4965477386915855,0.09136888531542621,1.1456891293315348,-3.8136510511147463,-4.00148364755065,1.023046289669087,1.0232451378194867,True,False,False,False,5.228397977897092e-09,0.13,0.45,0.6,0.0,3.0,-1.0
no_encounter,0.6034227002107753,-0.5817449561329622,-0.9790056857000352,-0.39726072956707303,0.14730167274583225,0.15117198323130188,0.0038703104854696246,0.8603426548413544,0.5112329859883489,0.1635384186772854,0.44616915686439285,-3.835665878519265,-3.7374650244253083,1.0234811905498087,1.020702934664737,True,True,False,False,4.827140734613997e-09,0.13,0.45,0.6,0.0,4.5,-1.0
no_encounter,0.7575032344721778,-0.5589703612609703,-0.5668563104678728,-0.007885949206902443,0.1474994387660071,0.14775512199282628,0.0002556832268191811,0.8953963120172093,0.882939804598623,0.13337655867871195,0.29670701930250276,-3.8305230496253966,-3.823894511267308,1.0242779303822804,1.020063566219281,True,True,False,False,2.5459593273907476e-09,0.13,0.45,0.6,0.8,0.0,-1.0
perturbation,0.23290145712762017,-0.43978363239759133,-0.9780613776290445,-0.5382777452314532,0.1485344115133799,0.15244534430258144,0.003910932789201543,1.1380596346239582,0.5117265761104696,0.13654069615908962,0.9891412039457661,-3.803832352674081,-3.7062463441229045,1.024589112826008,1.0247709308770663,True,True,False,False,8.904232766806914e-09,0.13,0.45,0.6,0.8,1.5,0.3467305222351506
no_encounter,0.8558743203160841,-0.42540332986410845,-0.689831627829307,-0.2644282979651985,0.1486592846545682,0.15002491303492999,0.0013656283803617775,1.1765305178966994,0.7255393632427716,0.157358990483277,0.42226808396024906,-3.800637150332459,-3.766041176564136,1.0234942320424087,1.0209215258686337,True,True,False,False,2.036900552610964e-09,0.13,0.45,0.6,0.8,3.0,-1.0
no_encounter,0.7272981170068163,-0.5425556140067804,-0.5944652310501257,-0.05190961704334529,0.14764197826033768,0.14888972805991096,0.001247749799573289,0.9224860771484803,0.8419331760006624,0.11409324268132154,0.05247855660179989,-3.826824908859818,-3.794754731318016,1.0230421315491816,1.0262350378625371,True,True,False,False,3.2915496959345117e-09,0.13,0.45,0.6,0.8,4.5,-1.0
no_encounter,0.6113625990089446,-0.49617587500000004,-0.7744720898183399,-0.2782962148183399,0.14853457659256936,0.15068113647404954,0.0021465598814801867,1.0087149037627028,0.6462466583106916,0.08745427376635061,0.5649358013474477,-3.803828125149581,-3.7496398900422734,1.0542507781421784,1.0492735865845289,True,True,False,False,2.5157751927328526e-09,0.13,0.45,0.9,0.0,0.0,-1.0
ejection,0.06131466942099239,-0.4088591490025223,5.22139658468321,5.630255733685732,0.14929280221600089,0.10080570894158786,-0.04848709327441303,1.2241379487802835,-0.09585558037636899,0.18318385851260094,11.584230762931838,-3.784509310653454,-5.604841292544163,1.053521652146089,1.0355265476994993,True,False,False,False,3.251721428850951e-09,0.13,0.45,0.9,0.0,1.5,26.5439529259534
ejection,0.0847456981558397,-0.4838227932883057,0.2314241627417404,0.7152469560300461,0.14864184611023795,0.14242126240226688,-0.006220583707971072,1.0344696590219478,-2.162695520080748,0.09136888531542621,1.0004513271754594,-3.8010830380899354,-3.9671042825344807,1.0519000065801742,1.0521707381963559,True,False,False,False,1.899991307839646e-09,0.13,0.45,0.9,0.0,3.0,2.521424317822963
no_encounter,0.5101434972694516,-0.5817449561329622,-0.6931993191276727,-0.11145436299471057,0.14779152686014596,0.1497479158731764,0.0019563890130304407,0.8603426548413544,0.7220145579915355,0.1635384186772854,0.39855147842395433,-3.822952587360812,-3.7730074352320626,1.0523912486821905,1.0474135935868452,True,True,False,False,2.2376391168891114e-09,0.13,0.45,0.9,0.0,4.5,-1.0
no_encounter,0.5948381594329434,-0.5589703612609703,-0.24341191398258216,0.31555844727838817,0.1479892928803208,0.14551778884927608,-0.0024715040310447356,0.8953963120172093,2.056185302564172,0.13337655867871195,0.6976779992553749,-3.81784377101468,-3.8826868142231996,1.0535901016372675,1.0538681377860901,True,True,False,False,5.573035444064842e-10,0.13,0.45,0.9,0.8,0.0,-1.0
perturbation,0.15068947817164632,-0.43978363239759133,-0.9023725525471656,-0.4625889201495743,0.1490242656276936,0.1524638241741601,0.0034395585464664924,1.1380596346239582,0.5546489624348804,0.13654069615908962,0.9717601049282657,-3.791328865941443,-3.7057971165317087,1.054225783865205,1.054743519942892,True,True,False,False,5.6007722602262265e-09,0.13,0.45,0.9,0.8,1.5,0.3206697824099937
no_encounter,0.743017076266493,-0.42540332986410845,-0.5409208275308015,-0.11551749766669306,0.14914913876888192,0.1497829283224251,0.0006337895535431792,1.1765305178966994,0.9252740410915313,0.1573589904832763,0.38846270316197734,-3.788154626058626,-3.7721254773693036,1.052646766466806,1.0480130182944503,True,True,False,False,7.918397578896112e-10,0.13,0.45,0.9,0.8,3.0,-1.0
no_encounter,0.8179792190821707,-0.5425556140067802,-0.7402858795235693,-0.19773026551678907,0.14813183237465138,0.15070094646592988,0.002569114091278496,0.9224860771484806,0.6760901617117296,0.114093242681323,0.16023599317489898,-3.814170060159763,-3.74914699110887,1.0518056040373154,1.0583073956930387,True,True,False,False,1.0508026499539516e-09,0.13,0.45,0.9,0.8,4.5,-1.0
perturbation,0.2930981734779516,-0.494316875,-0.39803910987118807,0.09627776512881192,0.28899357659256936,0.287613082699192,-0.0013804938933773547,1.0125084238728446,1.2574141273754982,0.10661261651418143,0.30452171733781264,-1.95506075485045,-1.9644447140498147,1.144042334196411,1.128505044317397,True,True,False,False,9.963624860557385e-10,0.13,0.65,-0.9,0.0,0.0,1.1381807716939416
ejection,0.050828785494910426,-0.387869661877264,2.174468849672617,2.562338511549881,0.289917924174439,0.2681194396692628,-0.021798484505176186,1.2903819225706192,-0.23017115194607365,0.22513344237861674,4.555597367019206,-1.9488274193769697,-2.107269807429675,1.147215099985429,1.1294538152762392,True,False,False,False,7.753385832792773e-10,0.13,0.65,-0.9,0.0,1.5,11.50979671007762
no_encounter,0.7802451834353541,-0.47925731903674407,-0.4825475119548188,-0.0032901929180747524,0.28912434811518894,0.2888781587398498,-0.0002461893753391564,1.044324165994901,1.037203565660208,0.11161044122899988,0.3381752140419704,-1.9541764769492898,-1.955841876259024,1.1493886200335008,1.131026034859736,True,True,False,False,1.0204701729185987e-09,0.13,0.65,-0.9,0.0,3.0,-1.0
ejection,0.08381711690947709,-0.5986335464283385,0.056623436187287914,0.6552569826156265,0.28808772983383557,0.28280953349354243,-0.00527819634029314,0.8360707531112508,-8.83909620646377,0.1976038310938422,1.0775049102869014,-1.9612081372777763,-1.9978110108968479,1.1465010043222401,1.145200443878486,True,False,False,False,1.2600318261041716e-09,0.13,0.65,-0.9,0.0,4.5,2.079625855072556
perturbation,0.1565668711924216,-0.5708691962831793,-0.9284759325898675,-0.35760673630668816,0.28832882501299517,0.2911344656932266,0.002805640680231425,0.8767332398711651,0.539055437445662,0.16141184614377882,0.7215765030620481,-1.9595682116574193,-1.9406840019942888,1.1443130829283432,1.1658969116604494,True,True,False,False,1.0062229185555318e-09,0.13,0.65,-0.9,0.8,0.0,0.20940915593573306
ejection,0.12007042504510446,-0.4255694844148211,1.9317259503399296,2.3572954347547506,0.2895905530880835,0.26688306027029474,-0.022707492817788777,1.176071166588018,-0.25909472299211284,0.16751406791175227,4.4519614096843405,-1.9510304945208152,-2.1170320792476574,1.1451278068790998,1.1261433385498192,True,False,False,False,1.3805138805950487e-10,0.13,0.65,-0.9,0.8,1.5,10.342227042016022
perturbation,0.4320066986068018,-0.4080385576529163,-0.3979755233900537,0.010063034262862591,0.2897427850656517,0.28852094928185557,-0.0012218357837961435,1.2265997676271876,1.2576150305340827,0.1932200409908298,0.15864781734485706,-1.9500054155687734,-1.9582633476228186,1.148820418397731,1.1293293225266339,True,True,False,False,4.559260021216664e-11,0.13,0.65,-0.9,0.8,3.0,0.5766707425793001
perturbation,0.3680977827073608,-0.5508580921177175,-0.055599948511852015,0.4952581436058655,0.28850259391875843,0.2844512745181929,-0.004051319400565523,0.908582459188135,9.001806897236792,0.13824519532132956,0.934462078117273,-1.9583879379576825,-1.9862804304779578,1.1485128061548293,1.1476464790708967,True,True,False,False,3.7578928843287424e-11,0.13,0.65,-0.9,0.8,4.5,0.12749732990054805
perturbation,0.1444147766491337,-0.494316875,-0.11387125399006645,0.3804456210099335,0.2885037224782556,0.2846121952148271,-0.003891527263428507,1.0125084238728446,4.395314730121976,0.10661261651418143,0.800027524197731,-1.958380277199313,-1.9851573808126328,1.0656934247809686,1.063480829397226,True,True,False,False,2.1201454978561093e-09,0.13,0.65,-0.6,0.0,0.0,3.018987920390582
ejection,0.4307700561376027,-0.3878696618772638,0.31130297097439974,0.6991726328516635,0.2894280700601253,0.2824368930541944,-0.006991177005930882,1.29038192257062,-1.6077585075188987,0.22513344237861624,1.5409238424772302,-1.95212579029611,-2.0004468746637394,1.0677815813457063,1.0668833099353234,True,False,False,False,1.856921248721355e-09,0.13,0.65,-0.6,0.0,1.5,3.282760919157752
no_encounter,0.953126269738478,-0.47925731903674407,-0.49165453555034266,-0.012397216513598597,0.28863449400087526,0.287863982450257,-0.0007705115506182469,1.044324165994901,1.0179912190574139,0.11161044122899988,0.32650462387935647,-1.957492994577033,-1.9627325210705446,1.069490475312707,1.0674964616216724,True,True,False,False,1.5641882621563619e-09,0.13,0.65,-0.6,0.0,3.0,-1.0
ejection,0.043687269877388545,-0.5986335464283385,5.949260405292163,6.547893951720502,0.2875978757195219,0.23330872567526062,-0.05428915004426127,0.8360707531112508,-0.08412810431945125,0.1976038310938422,3.6756037889830657,-1.9645485857169989,-2.421683965589937,1.06761714466925,1.0534547557437324,True,False,False,False,1.5387955645007867e-09,0.13,0.65,-0.6,0.0,4.5,15.202939149955856
perturbation,0.30239647940644354,-0.5708691962831793,-0.9446748111214424,-0.373805614838263,0.2878389708986815,0.2910581174053649,0.0032191465066834235,0.8767332398711651,0.5298119459815451,0.16141184614377882,0.6281226119023102,-1.962903071241449,-1.9411930683696013,1.0660102388523485,1.0631934235948508,True,True,False,False,1.9367422897087535e-10,0.13,0.65,-0.6,0.8,0.0,0.1975392229813073
ejection,0.08364392410628796,-0.4255694844148211,1.606495224969728,2.032064709384549,0.2891006989737698,0.27170158303478015,-0.01739911593898963,1.176071166588018,-0.31154776697791375,0.16751406791175227,4.57585285692778,-1.9543363333454362,-2.079487331980966,1.0663541066998283,1.0584511879279541,True,False,False,False,5.954455157631106e-10,0.13,0.65,-0.6,0.8,1.5,9.663497003559717
perturbation,0.2623016630360936,-0.4080385576529163,-0.33008265217932675,0.07795590547358955,0.28925293095133797,0.2871898451744938,-0.0020630857768441646,1.2265997676271876,1.5162868957078337,0.1932200409908298,0.28468864985132253,-1.953307778565092,-1.9673397562393313,1.0689643426052708,1.0720302786767226,True,True,False,False,5.164676364790503e-10,0.13,0.65,-0.6,0.8,3.0,1.0766635107537397
no_encounter,0.6104680094485919,-0.5508580921177175,-0.10260028800499754,0.44825780411272,0.28801273980444475,0.28454907410271907,-0.0034636657017256822,0.908582459188135,4.878153948024212,0.13824519532132956,0.8555527330084701,-1.9617187780777487,-1.9855977454210278,1.0689802047488806,1.0745469367669842,True,True,False,False,3.3256211240722264e-10,0.13,0.65,-0.6,0.8,4.5,-1.0
perturbation,0.18841861315476785,-0.494316875,-0.10053447536220679,0.3937823996377932,0.2885037224782556,0.28501929078739335,-0.0034844316908622663,1.0125084238728446,4.9783917228074515,0.10661261651418143,0.8465909898489077,-1.958380277199313,-1.9823219629770772,1.0694589146172486,1.072977278834214,True,True,False,False,1.9019162856299298e-09,0.13,0.65,0.6,0.0,0.0,0.14361623800001647
no_encounter,1.1089493552567824,-0.3878696618772638,-0.4089333285156501,-0.021063666638386325,0.2894280700601253,0.2884529627411006,-0.0009751073190246706,1.29038192257062,1.2239158931279075,0.22513344237861724,0.1378754913060987,-1.95212579029611,-1.9587248979207492,1.0680489976519498,1.055114757736813,True,True,False,False,2.6109610041956633e-09,0.13,0.65,0.6,0.0,1.5,-1.0
no_encounter,0.9153912441575487,-0.47925731903674407,-0.09189730586025883,0.3873600131764852,0.28863449400087526,0.284850685010685,-0.0037838089901902627,1.044324165994901,5.446296769146549,0.11161044122899988,0.8437600632643961,-1.957492994577033,-1.98349531783224,1.0657605834043784,1.0618920301208112,True,True,False,False,1.5129505320832681e-09,0.13,0.65,0.6,0.0,3.0,-1.0
ejection,0.08207438940974399,-0.5986335464283385,0.8602205637622156,1.458854110190554,0.2875978757195219,0.27471133467596215,-0.01288654104355974,0.8360707531112508,-0.5818275231773574,0.1976038310938422,1.7916947089477404,-1.9645485857169989,-2.0567043608391695,1.0668264596800712,1.063416565854012,True,False,False,False,1.9374162998005446e-09,0.13,0.65,0.6,0.0,4.5,4.24830025822533
perturbation,0.3208505371396981,-0.5708691962831793,-1.198625381960183,-0.6277561856770038,0.2878389708986815,0.2939823275338127,0.006143356635131214,0.8767332398711651,0.41756165648812027,0.16141184614377882,0.8825144023108813,-1.962903071241449,-1.9218842327691137,1.0686262419650787,1.0525379373079424,True,True,False,False,1.537706388198481e-10,0.13,0.65,0.6,0.8,0.0,0.3003821963665176
no_encounter,0.9956936274218352,-0.4255694844148211,-0.48284851273676677,-0.057279028321945646,0.2891006989737698,0.289278268819145,0.00017756984537520282,1.176071166588018,1.036556987952982,0.16751406791175227,0.09240955725943076,-1.9543363333454362,-1.953136688443177,1.0692414784481539,1.0582521051955678,True,True,False,False,4.715248543502648e-10,0.13,0.65,0.6,0.8,1.5,-1.0
ejection,0.19564480103556892,-0.4080385576529163,0.03249651492077483,0.4405350725736911,0.28925293095133797,0.2842876243685048,-0.004965306582833173,1.2265997676271876,-15.401651568489681,0.1932200409908298,1.0603684426228923,-1.953307778565092,-1.9874238326590845,1.0667412305662962,1.0658999396037858,True,False,False,False,5.893576772008715e-10,0.13,0.65,0.6,0.8,3.0,2.050136744777239
no_encounter,0.4884782969424416,-0.5508580921177175,-0.4781508002499251,0.0727072918677924,0.28801273980444475,0.286949376750581,-0.0010633630538637306,0.908582459188135,1.046740902113712,0.13824519532132956,0.051350113475916684,-1.9617187780777487,-1.9689884201808288,1.0657933850222014,1.0647118277982004,True,True,False,False,1.8919310938120776e-10,0.13,0.65,0.6,0.8,4.5,-1.0
perturbation,0.3104550542093454,-0.494316875,-0.4016804626153373,0.09263641238466269,0.28899357659256936,0.2879624086223857,-0.0010311679701836551,1.0125084238728446,1.2460152946978045,0.10661261651418143,0.38572819055941987,-1.95506075485045,-1.9620616548630918,1.1493098714621743,1.1328711238810487,True,True,False,False,6.570867402851391e-10,0.13,0.65,0.9,0.0,0.0,1.2771079409459778
no_encounter,1.41233962991959,-0.3878696618772638,-0.47602415568011913,-0.08815449380285534,0.289917924174439,0.28901008037114895,-0.0009078438032900649,1.29038192257062,1.0514172317262156,0.22513344237861724,0.232999904001617,-1.9488274193769697,-1.9549491120670346,1.1475890682358423,1.1299521451238967,True,True,False,False,1.0740246734463573e-09,0.13,0.65,0.9,0.0,1.5,-1.0
ejection,0.3727230801613612,-0.47925731903674407,0.42225993665364087,0.901517255690385,0.28912434811518894,0.281604235417739,-0.007520112697449954,1.044324165994901,-1.1852888625106188,0.11161044122899988,1.1357802419730387,-1.9541764769492898,-2.0063618686766707,1.1441711155539291,1.144936417440062,True,False,False,False,1.0721068842446265e-09,0.13,0.65,0.9,0.0,3.0,3.059606789705111
ejection,0.140703933619933,-0.5986335464283385,0.32504756523611544,0.923681111664454,0.28808772983383557,0.28047075577225905,-0.00761697406157652,0.8360707531112508,-1.53977464693955,0.1976038310938422,1.239552138433682,-1.9612081372777763,-2.0144702731816264,1.1453945749459338,1.1423842172802983,True,False,False,False,5.152489337831739e-10,0.13,0.65,0.9,0.0,4.5,2.723431313036219
perturbation,0.22237611889592188,-0.5708691962831793,-0.7579253295065176,-0.18705613322333825,0.28832882501299517,0.29026527584451745,0.001936450831522274,0.8767332398711651,0.6603552889911645,0.16141184614377882,0.9173646304859465,-1.9595682116574193,-1.9464953165898011,1.1479734362735574,1.145304438527657,True,True,False,False,1.3081067883205236e-11,0.13,0.65,0.9,0.8,0.0,0.20508380134671383
no_encounter,1.137682917917613,-0.4255694844148211,-0.5884474866423348,-0.1628780022275137,0.2895905530880835,0.29047594097816437,0.0008853878900808576,1.176071166588018,0.8505431858598619,0.16751406791175227,0.1996297586768768,-1.9510304945208152,-1.9450836378991956,1.1491661123823897,1.163585170202198,True,True,False,False,2.608499817916496e-10,0.13,0.65,0.9,0.8,1.5,-1.0
perturbation,0.3343963084333952,-0.4080385576529163,-0.3009842700202888,0.10705428763262748,0.2897427850656517,0.288188476779746,-0.0015543082859056923,1.2265997676271876,1.6628775981092372,0.1932200409908298,0.42791369863146883,-1.9500054155687734,-1.9605225244027118,1.1457113177322245,1.154087599705929,True,True,False,False,5.016057043947731e-11,0.13,0.65,0.9,0.8,3.0,1.5397493560724025
no_encounter,1.0504188500197151,-0.5508580921177173,-0.4110730502691158,0.13978504184860152,0.28850259391875843,0.2874909560369064,-0.0010116378818520455,0.9085824591881353,1.2175451532819759,0.13824519532132995,0.14886369543387867,-1.9583879379576825,-1.9652792136093096,1.1440540204816165,1.1318603600383779,True,True,False,False,2.1680057802829234e-10,0.13,0.65,0.9,0.8,4.5,-1.0
perturbation,0.05255323289752591,-0.49178187500000003,-0.5592280870323094,-0.06744621203230938,0.4805285765925692,0.48033414564052046,-0.00019443095204874083,1.0177276256877095,0.8949836598087098,0.1282039390970493,0.9567249441771928,-1.1757885535266561,-1.1762644923911842,1.3209918194532273,1.3312240766391956,True,True,False,False,7.176255702249766e-10,0.13,0.85,-0.9,0.0,0.0,0.2032449334138089
no_encounter,0.9723151772707654,-0.36377509991731904,-0.16764695472942004,0.196128145187899,0.4816401393055748,0.47893335147549,-0.0027067878300848225,1.3758500791113975,2.985440450187719,0.27328589493879,0.5759692650391338,-1.1730749866790853,-1.1797048550896638,1.326386891974582,1.355293001447224,True,True,False,False,3.4686047683395085e-10,0.13,0.85,-0.9,0.0,1.5,-1.0
perturbation,0.3353782730344355,-0.4736721928722881,-0.6866150409920133,-0.2129428481197252,0.48068583426416156,0.48160069332417654,0.0009148590600149831,1.0566379186522041,0.7289382989293148,0.13454542928382482,0.5280408520275187,-1.1754038911192533,-1.1731710685467918,1.3302246543956742,1.3759889080969463,True,True,False,False,5.692233705090897e-10,0.13,0.85,-0.9,0.0,3.0,1.636813379760619
perturbation,0.18556462974223362,-0.6172265936090693,-0.8091549428032202,-0.19192834919415092,0.479439261814822,0.48261880691350084,0.0031795450986788487,0.8108853461310838,0.6185465521177906,0.2351409613521602,0.4103175429436947,-1.1784600156885459,-1.1706961931578108,1.3253482613254284,1.3454052615205214,True,True,False,False,3.8663739791033846e-10,0.13,0.85,-0.9,0.0,4.5,1.0232923517516344
no_encounter,0.5798656976716428,-0.5838389189101525,-0.6233459647274874,-0.039507045817334885,0.4797291878304202,0.48077878161188664,0.0010495937814664624,0.8572569998147423,0.8029249057845543,0.19241302581058173,0.12516274833456345,-1.1777478092488345,-1.1751766542311797,1.3215312517790403,1.281104695031263,True,True,False,False,5.7521153145661406e-11,0.13,0.85,-0.9,0.8,0.0,-1.0
no_encounter,0.6676701425773969,-0.4091105536380075,-0.1386534990526765,0.27045705458533104,0.4812464632685014,0.4777154386164863,-0.0035310246520151023,1.2233856974583364,3.6097177743047992,0.20295901760432292,0.7243860694191296,-1.1740346020678598,-1.182712456679857,1.32281075105074,1.3259177736322942,True,True,False,False,1.3148947470809154e-11,0.13,0.85,-0.9,0.8,1.5,-1.0
ejection,0.20436276675922954,-0.38802895522721015,0.6099175269354226,0.9979464821626327,0.4814295279438584,0.47254319887033663,-0.00888632907352177,1.2898521959706137,-0.8206027502026391,0.2343212720743381,1.1311497401474389,-1.1735881727343633,-1.195657881333793,1.329177180133568,1.3180379899424142,True,False,False,False,3.76484598502508e-11,0.13,0.85,-0.9,0.8,3.0,3.6485571085093285
no_encounter,0.5791026092576783,-0.5597748139428309,-0.3733316866850743,0.18644312725775658,0.479938151471495,0.4782198032168806,-0.0017183482546143658,0.894109537502549,1.3406309130738185,0.16502790718530733,0.47139418633550895,-1.1772350213620328,-1.1814650840458045,1.3287813301228715,1.3147503527503228,True,True,False,False,2.1135838567602015e-10,0.13,0.85,-0.9,0.8,4.5,-1.0
ejection,0.18362973137846664,-0.49178187500000003,1.286656214231371,1.7784380892313711,0.4800387224782555,0.46559721034124113,-0.01444151213701439,1.0177276256877095,-0.38899279734873937,0.1282039390970493,1.3323488482179264,-1.1769883835268997,-1.2134952432079769,1.1524442529702168,1.1491775463228042,True,False,False,False,9.584152184968775e-10,0.13,0.85,-0.6,0.0,0.0,5.072012149211797
no_encounter,1.2277206995949912,-0.3637750999173188,-0.1320784412286986,0.23169665868862022,0.48115028519126113,0.47756241801518406,-0.003587867176077064,1.3758500791113983,3.7894148003561465,0.27328589493879046,0.6396186954345697,-1.1742692821545515,-1.183091421532328,1.1562587439388246,1.154078804561009,True,True,False,False,8.514519321944475e-10,0.13,0.85,-0.6,0.0,1.5,-1.0
no_encounter,0.5945560855020374,-0.4736721928722881,-0.7039677259118593,-0.23029553303957118,0.4801959801498479,0.481155732981755,0.0009597528319071347,1.0566379186522041,0.7109700936242429,0.13454542928382482,0.4972275383125795,-1.1766029357923582,-1.174255986723168,1.1594533920079828,1.148156474863247,True,True,False,False,1.0625739014288546e-09,0.13,0.85,-0.6,0.0,3.0,-1.0
ejection,0.030078402776610405,-0.6172265936090693,1.91022210301863,2.527448696627699,0.4789494077005083,0.45819587861567934,-0.02075352908482897,0.8108853461310838,-0.26201141700176356,0.2351409613521602,3.821508950978834,-1.1796653068486513,-1.2330970800239447,1.1560556210890955,1.1505257527729449,True,False,False,False,1.0720123772564803e-09,0.13,0.85,-0.6,0.0,4.5,8.080442108781439
perturbation,0.32910352068694837,-0.5838389189101525,-0.6968233079925921,-0.11298438908243957,0.4792393337161065,0.4815519918057591,0.002312658089652586,0.8572569998147423,0.718259556273799,0.19241302581058173,0.21560110263302915,-1.1789516432611866,-1.1732897166125746,1.1530671254263236,1.178824767291538,True,True,False,False,2.0842419103237162e-10,0.13,0.85,-0.6,0.8,0.0,0.6185136894912904
no_encounter,0.9224250117977212,-0.4091105536380075,-0.10931234571766635,0.2997982079203412,0.4807566091541877,0.47786862945289704,-0.002887979701290677,1.2233856974583364,4.578622814413838,0.20295901760432292,0.7690933909062431,-1.1752308532877471,-1.182333313335211,1.1536370925904142,1.1366613801570236,True,True,False,False,1.9274620487298828e-10,0.13,0.85,-0.6,0.8,1.5,-1.0
no_encounter,0.4588820172679603,-0.38802895522721015,0.10591038967918845,0.49393934490639857,0.4809396738295447,0.475672709654859,-0.0052669641746856954,1.2898521959706137,-4.725693121478042,0.2343212720743381,1.210110092344103,-1.1747835139095804,-1.1877914972459855,1.1584495690566594,1.1572423040904387,True,False,False,False,2.21700899659638e-11,0.13,0.85,-0.6,0.8,3.0,-1.0
no_encounter,0.821935168616741,-0.5597748139428309,-0.34102809491178204,0.21874671903104886,0.4794482973571813,0.47741526480294944,-0.002033032554231873,0.894109537502549,1.4676210185247949,0.16502790718530733,0.47569199710843524,-1.1784378067758243,-1.1834560845749258,1.1585487259873564,1.1633077312410811,True,True,False,False,1.3154579344067413e-10,0.13,0.85,-0.6,0.8,4.5,-1.0
no_encounter,1.0164059192133494,-0.49178187500000003,-0.5821743397663467,-0.09039246476634666,0.4800387224782555,0.48115869639878617,0.001119973920530648,1.0177276256877095,0.8597081077137023,0.1282039390970493,0.15498698542202846,-1.1769883835268997,-1.1742487545766518,1.1594027391645314,1.1811902913786279,True,True,False,False,8.688434253699776e-10,0.13,0.85,0.6,0.0,0.0,-1.0
no_encounter,0.854432936157431,-0.3637750999173188,-0.3099589316487845,0.0538161682685343,0.48115028519126113,0.47964438856030256,-0.0015058966309585697,1.3758500791113983,1.6147300461311376,0.27328589493879046,0.12923842276563982,-1.1742692821545515,-1.1779560304998047,1.156752300670385,1.1741472677750122,True,True,False,False,1.0428533215190732e-09,0.13,0.85,0.6,0.0,1.5,-1.0
no_encounter,0.6892640286224804,-0.4736721928722881,-0.5737096735285814,-0.10003748065629325,0.4801959801498479,0.479880509354745,-0.0003154707951028568,1.0566379186522041,0.8723924714772406,0.13454542928382482,0.3877084222319133,-1.1766029357923582,-1.1773764280606185,1.1525619152028304,1.1665180245840254,True,True,False,False,1.0141718029670377e-09,0.13,0.85,0.6,0.0,3.0,-1.0
no_encounter,0.8084681732504448,-0.6172265936090693,-0.8376513439664656,-0.22042475035739628,0.4789494077005083,0.4807646876106993,0.0018152799101909811,0.8108853461310838,0.5975039658266661,0.2351409613521602,0.254054741049034,-1.1796653068486513,-1.175211105474349,1.1545926552058396,1.1721371578211874,True,True,False,False,1.1660214566153154e-09,0.13,0.85,0.6,0.0,4.5,-1.0
perturbation,0.4089514868496938,-0.5838389189101525,-0.7757586411591926,-0.19191972224904008,0.4792393337161065,0.4822417585429728,0.003002424826866301,0.8572569998147423,0.6451748951866241,0.19241302581058173,0.1165711472234431,-1.1789516432611866,-1.1716115205515794,1.1579057899829421,1.1900481879552902,True,True,False,False,2.020297238405513e-10,0.13,0.85,0.6,0.8,0.0,0.8501036942315171
no_encounter,0.8591032635532014,-0.4091105536380075,-0.3251903523842449,0.08392020125376265,0.4807566091541877,0.47831225168123387,-0.002444357472953851,1.2233856974583364,1.5390985505271362,0.20295901760432292,0.04056670350622789,-1.1752308532877471,-1.1812367298016406,1.1589685274116364,1.1447580142993734,True,True,False,False,1.1331187537569834e-10,0.13,0.85,0.6,0.8,1.5,-1.0
no_encounter,1.3737860167220775,-0.38802895522721015,-0.42867171335428816,-0.040642758127078016,0.4809396738295447,0.4795178682469574,-0.00142180558258731,1.2898521959706137,1.1675601268011524,0.2343212720743381,0.2109519569551085,-1.1747835139095804,-1.1782668330286667,1.154345512793328,1.168189250363094,True,True,False,False,1.2765164377508822e-11,0.13,0.85,0.6,0.8,3.0,-1.0
